Year;Sample
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2009
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2008
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2007
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
;2006
